restaurant_name,place_id,rating,review_count,price_level,latitude,longitude,matched_sfa_name,hygiene_grade
sd cuisine,ChIJUSKOfwAX2jERtYPBGaDOKiw,3.0,1.0,,1.3859722,103.8454665,imperial treasure cantonese cuisine pte. ltd.,A
mad charcoal,ChIJ3zkq6S4X2jERN2AwB9eKoKw,4.3,795.0,,1.3859679,103.8455076,the mad sailors private limited,A
chef wen,ChIJ3ZoVJgAX2jERtDZx-LikS8s,4.5,101.0,,1.3859647,103.8344078,iron chef cusine pte. ltd.,A
he jia huan 合家欢,ChIJre2lGAAX2jERWhfpjUyJWBA,4.3,52.0,,1.3860289,103.8342147,jia jia le cuisine f & b pte. ltd.,A
mixed rice,ChIJe1GgSQAX2jERheP5E2ylKCo,3.0,1.0,,1.385913,103.8454839,lau di fang scissors-cut curry rice pte. ltd.,A
daily,ChIJgdMMUAAX2jERaKOw6vMrbpc,4.6,33.0,,1.3859147,103.8343935,the daily cut pte. ltd.,A
burger king lentor modern,ChIJFY2_SSAR2jERGBbkP5Z5Qr8,4.6,74.0,,1.3855659,103.8352011,seah king ming,A
kfc,ChIJu6CFbQAX2jERK0Gg6QYYJ4s,4.6,49.0,,1.3855678,103.8347404,,
first bowl rice kitchen @ lentor modern,ChIJGQDFIAAX2jER5QMdYn7KCzA,4.7,136.0,,1.3853758,103.8350937,kitchen language pte. ltd.,A
xin yuan ji fish soup,ChIJNTEyPQAX2jERhw4qJKh8Phs,4.0,11.0,,1.3855432,103.8346079,soup restaurant singapore pte. ltd.,A
a hot hideout @ lentor (lentor modern),ChIJT86lnmAX2jERRdQjlHrlIio,4.9,358.0,,1.3856858,103.834204,each-a-cup pte. ltd.,A
tongue tip lanzhou beef noodles 舌尖尖 (lentor modern),ChIJu3rCvUIX2jERpTnxmWaru6Q,4.1,46.0,,1.3856858,103.834204,the noodles pte. ltd.,A
shiok burger @ lentor modern,ChIJCYi2KXIX2jER0MneA7d99kY,4.8,46.0,,1.3856857,103.834204,shiok lok pte. ltd.,B
ajumma's lentor,ChIJlxWZdtwX2jERp2mNsH9Fi4w,4.7,1909.0,,1.3856857,103.834204,seafood paradise (s) pte. ltd.,A
omoté: special edition,ChIJH0sUd-gX2jERmS6Zl3d0YrQ,4.1,23.0,,1.3856857,103.834204,association for persons with special needs,A
nolita,ChIJUbTtcbwX2jERo-ua2oZSYC8,3.8,125.0,,1.3856857,103.834204,lita,A
ssada gimbab 싸다김밥 @ lentor modern,ChIJv16567UX2jERcZwgPrtUPk0,4.7,83.0,,1.3856857,103.834204,modern feasts pte. ltd.,B
bunny's | tokyo high street burgers,ChIJ6edlo0AX2jER4tgy7Woysv4,4.8,16.0,,1.3856857,103.834204,tatsu sushi (s) pte ltd,A
jew kit - lentor modern,ChIJvUeISQAX2jERhHb73GGA_jk,4.3,28.0,,1.3853962,103.8347619,wong kit leong,B
nan yang dao 南洋岛 @ lentor modern,ChIJbTCwXgAX2jERlpjtGwndoWE,3.8,68.0,,1.3852353,103.8350087,tung yang wee arthur,A
gaga roasted delights 嘎嘎烧腊 @ yishun507,ChIJqY34PwAV2jERwBgqdziQqlU,,,,1.4155504,103.8396956,formosa delights pte ltd,A
kimly mixed rice 金味飯莊 (yishun ave 4),ChIJvZ3W2QAV2jEREs4-S1MHTh0,3.5,2.0,,1.4155504,103.8396956,liao fan hk soya sauce chicken rice & noodle (chinatown) pte. ltd.,A
jin kimchi express (yishun) non halal,ChIJHUV-EgAV2jERcDln-onHJ9A,3.2,42.0,,1.4155504,103.8396956,jin fine dining pte. ltd.,A
tenderbest,ChIJDw8qJzQV2jERp76qH2DW89I,1.8,44.0,,1.4155504,103.8396956,,
subway,ChIJL23jVwAV2jERnyB8P3MOhKU,3.4,5.0,,1.4148563,103.8351207,subway harbourfront pte ltd,A
seabay delight,ChIJQWZERwAV2jERWmgYh-5oOK0,1.5,12.0,,1.4156969,103.8397887,seabay delights pte ltd,A
cutlery optional,ChIJBcIXLAAX2jERFN0yRoQxcBo,,,,1.3844265,103.8424987,,
instachef at thye hwa kwan hospital ang mo kio,ChIJqQwqkZ8X2jERmwU8y8l6H-k,,,,1.3842215,103.8395692,thye hong eateries pte. ltd.,A
thai food basil,ChIJlZd962sX2jERoKJYZDmFog0,4.6,12.0,,1.3845704,103.845113,ho heng food & enterprise pte. ltd.,A
combined stall with ok chicken,ChIJ9aXPHJAV2jERhJXNNwVYwgs,4.4,199.0,,1.4159999,103.8441793,liao fan hk soya sauce chicken rice & noodle (chinatown) pte. ltd.,A
al majlis yishun,ChIJs65FsJ8V2jER6CSJqGxEN50,3.7,160.0,,1.4162579,103.8438842,al zouq foods & caterer pte ltd,B
ok chicken rice & humfull laksa (yishun),ChIJyShzYDEV2jERLwdx-iLYb1k,4.5,456.0,,1.4162877,103.8439258,thunder tea rice pte ltd,B
spizza jalan kayu,ChIJB8GqpX4W2jERrfqtMl1Xmr8,4.3,593.0,2.0,1.3970913,103.8729424,alan,B
wheeler's estate,ChIJJemS1tIV2jERDIQYdg9cohs,4.1,3971.0,3.0,1.4093057,103.8680587,wheeler's estate pte. ltd.,A
tang tea house (jalan kayu),ChIJH5D8tn4W2jERDXBjrGme72g,4.3,3099.0,2.0,1.3977763,103.8733888,alan,B
jerry's barbecue & grill,ChIJEScmu34W2jERk-UcQmtiV2s,4.3,1006.0,2.0,1.3973132,103.8729858,lam's (singapore) culinary enterprise pte. ltd.,A
hiang soon (otar) food catering,ChIJy6jwpn4W2jERIvOEkGvYgms,4.0,106.0,,1.396965,103.872972,ang soon,A
thohirah restaurant,ChIJddKNzn4W2jERVGrDRcd5OxY,3.4,4369.0,2.0,1.3982126,103.8732428,thohirah restaurant pte. ltd.,B
aviators loft @ aatc,ChIJf3SqS4EV2jERwQespz5Wd5g,4.8,45.0,,1.4035136,103.8575273,,
seletar tavern,ChIJM8Abr9QV2jERtOteEK-yQDQ,3.2,9.0,,1.4076963,103.8569442,lkh tavern (pte.) ltd.,A
jo japanese restaurant,ChIJN550KU4V2jERoFZ6JduAo4w,4.7,133.0,,1.4096081,103.8581298,ikoi japanese restaurant pte ltd,A
ju shin jung seletar cc,ChIJw_MQ1NQV2jERPz458YBCKk8,4.9,545.0,,1.4096539,103.858132,shin jong ran,A
seletar terrace at seletar country club,ChIJp1ZE7zwV2jERZ2Nw67Z3tgg,2.4,10.0,,1.4097287,103.8580333,seletar country club,A
martina's kitchen @ seletar aerospace park,ChIJNazRwGEV2jER-Bi_0AcFO6I,4.7,790.0,,1.4078146,103.8668166,s&n international pte. ltd.,A
brewerkz seletar aerospace park,ChIJ-3WvKNkV2jERFg0oxL6uLEw,4.7,436.0,,1.4075672,103.8671255,park mi ra,B
youngs restaurant & bar,ChIJl0gztCwU2jEREJMD-bby0iI,4.2,2601.0,2.0,1.4070942,103.8675995,misaki japanese restaurant pte. ltd.,A
chingu @ the oval,ChIJ2wSZ2QkV2jER0dNr1RyW56I,4.5,1186.0,,1.4081511,103.8665335,the exchange asia square pte ltd,A
the embun sg | live seafood • ikan bakar • fresh seafood (halal),ChIJ5WSb7JkZ2jERsLW1sz71STM,4.7,1997.0,2.0,1.4074461,103.8679877,seafood paradise (s) pte. ltd.,A
connaught place,ChIJGznJxM0V2jERxVoNGhmVwNM,,,,1.408888,103.866743,old tea hut (raffles place) pte. ltd.,A
1036 螃蟹王,ChIJ__efcQAV2jERCKPEBAz1JX4,4.0,4.0,,1.4080063,103.8678048,1036 seafood holdings pte ltd,
1036 fusion pte ltd,ChIJEWdzyHEV2jERFOURfud0d_s,4.7,68.0,,1.4085075,103.8673025,seafood paradise (s) pte. ltd.,A
the summerhouse,ChIJ-7osLNMV2jERw6EQa8xZlkM,4.3,1666.0,3.0,1.4079871,103.8683134,the exchange asia square pte ltd,A
botanico at the summerhouse,ChIJPYQkQrcb2jER2H0KrdqxUTs,4.5,1314.0,,1.408043,103.8683218,gardens by the bay,A
nomads,ChIJtRsULDwV2jERMFcm4k5AUJ4,4.6,1141.0,,1.4086902,103.8676921,,
cinder steakhouse at wheeler's estate,ChIJgY7q1pUV2jER-r4FSd0vVqs,4.6,401.0,,1.4094042,103.8679082,tatsu sushi (s) pte ltd,A
laddas house (private home dining - bookings only),ChIJ38B4NQAX2jERn9Ps4NI1FAw,5.0,31.0,,1.3929109,103.8701957,ycp dining singapore pte. ltd.,A
instachef at grande vista (restricted access),ChIJc4BFPbcX2jERFFIobp0m9eE,,,,1.3886492,103.8531931,subs at vcity pte. ltd.,A
banh mi singapore,ChIJ6c8bIasX2jERzQRgnIbcheY,,,,1.3886492,103.8531931,cold storage singapore (1983) pte ltd,A
lao hero kitchen,ChIJPwB8UiUX2jERcL45qMK4-xI,4.2,245.0,2.0,1.3971375,103.8729502,kitchen language pte. ltd.,A
food & beverage international holdings pte ltd,ChIJq6q6pX4W2jERX9Ce9JJSorg,1.0,1.0,,1.3970913,103.8729424,canton paradise pte. ltd.,A
友间厨坊 a kitchen (jalan kayu),ChIJWaSTSwAX2jERWlihaMfnlPY,3.7,70.0,,1.3972209,103.8729816,alan,B
xi guo 喜锅 火锅&烤肉 bbq & hotpot,ChIJLSCwVB8X2jERd0Ze7awNfMk,4.4,88.0,,1.3968199,103.8729364,guo fu  pte ltd,A
shu vegetarian,ChIJr3YApn4W2jERpOoDzsTM4HM,4.2,633.0,2.0,1.3968574,103.8729536,yi ping shu vegetarian pte. ltd.,B
new taste 新食代 @ jalan kayu,ChIJ9dCiNt8X2jER5OWfcH_svP8,4.4,528.0,,1.396385,103.8729179,alan,B
panda kitchen,ChIJfVu4T3wX2jERue7VlOSZI9A,,,,1.3960767,103.8728284,kitchen language pte. ltd.,A
daya izakaya japanese,ChIJpZjQAAQX2jERpBAPeovphN4,4.2,389.0,2.0,1.3980449,103.8732893,misaki japanese restaurant pte. ltd.,A
cafeela roti prata & seafood restaurant,ChIJea1VyX4W2jERKyC0xRbIH_0,3.3,199.0,,1.3980448,103.8732893,cafeela seafood restaurant llp,A
rojak stall,ChIJ48gRtn4W2jER0jP-8Iml6Qw,4.5,2.0,,1.3977821,103.8732628,rojak empire pte. ltd.,B
blanco prawn noodle house,ChIJE40LGnwW2jERvwpbVFW2MAo,4.0,824.0,,1.3960874,103.8728846,blanco prawn noodle house pte ltd,A
4fingers crispy chicken,ChIJee5FCAMX2jERKocEV8MUz3k,3.8,175.0,,1.3959389,103.8728541,liao fan hk soya sauce chicken rice & noodle (chinatown) pte. ltd.,A
tsquared eats meal prep,ChIJA6ZFF9MZ2jERJiYgiVcmvfE,4.7,97.0,,1.3960271,103.8728947,epic eats llp,A
tenderbest makcik tuckshop @ jalan kayu,ChIJu-jFlyMX2jER_jqClJuQQT8,3.8,291.0,2.0,1.3978581,103.8733814,practice tuckshop pte. ltd.,
yisilan mala hot pot,ChIJycbcUwAX2jERZvW4aWa9fK4,4.6,16.0,,1.3978229,103.8733834,hot & spicy nasi lemak pte. ltd.,B
habib's express,ChIJI-x_5AIX2jERIdt5STHpxzU,1.9,47.0,,1.3913936,103.8709559,seafood paradise (s) pte. ltd.,A
l&m seafood sengkang,ChIJv5ozQQgX2jERGYnJ6WlR8iI,2.4,75.0,,1.3913936,103.870956,marina live seafood & steamboat pte ltd,B
fatty bom bom,ChIJLcv_q2UX2jERg6oJfV980hM,2.7,159.0,,1.3913959,103.8709624,fatty weng restaurant pte ltd,B
citarasa nasi padang,ChIJPwgiTwAX2jERte8ektlZGPs,2.7,10.0,,1.3913908,103.8709953,kampong ria nasi padang pte ltd,B
jia jia vegetarian (sengkang west) 佳佳素食 (盛港西),ChIJfQwnHz0X2jERDlWPJ4Qj37M,3.6,17.0,,1.3913879,103.8710335,jia wei healthy food pte. ltd.,A
hua zai hong kong style roasted delight,ChIJv3lqgIkX2jERajl9GtSPInM,1.7,52.0,,1.3913577,103.8710127,eskimo delight pte. ltd.,A
槟岛茶室 - penang heritage,ChIJhQtIviAX2jERhp14TF8fFlM,3.9,343.0,2.0,1.391548,103.8712234,heritage confectionaries private limited,
ding ji,ChIJteC5wNoX2jERNAZomnF4WBc,1.8,57.0,,1.3913728,103.8711083,ding jianlin,B
subway,ChIJJ4D-iA0W2jER-5s-21RZTo4,4.0,550.0,2.0,1.3920641,103.8953455,subway harbourfront pte ltd,A
pastamania,ChIJJYYBC3QW2jEReWNu-avLtYM,4.8,2897.0,2.0,1.3969528,103.8872823,,
kfc (compass one),ChIJJ4D-iA0W2jERaP9rlTiJ-Zo,4.4,2476.0,2.0,1.3920653,103.8953892,compass group (singapore) pte. ltd.,A
paradise hotpot (compass one),ChIJXQO8jg0W2jERP7k-JxdFdBg,4.5,1961.0,2.0,1.3924366,103.8948898,royal one pte. ltd.,A
yoshinoya - compass one,ChIJJ4D-iA0W2jER2of4_LMoMYo,3.2,161.0,2.0,1.3918049,103.8947126,one & presence holdings sg pte. ltd.,A
starbucks - compass one,ChIJlT19iQ0W2jERMaXXPu9TPR8,3.9,574.0,2.0,1.3923969,103.8949151,starbucks coffee singapore pte. ltd.,A
lenu chef’s wai noodle bar 樂牛私房面家 at compass one,ChIJS0DshQ0W2jERYQU_6-jDZ5U,4.5,731.0,2.0,1.3923474,103.8949211,seafood paradise (s) pte. ltd.,A
pezzo @ compass one,ChIJ5VQUjw0W2jERcI33rTcYZ94,3.4,77.0,,1.3922567,103.8948939,compass group (singapore) pte. ltd.,A
ya kun kaya toast (compass one),ChIJNSXmhw0W2jERsh5MH5ulzbM,3.6,516.0,1.0,1.3918839,103.8948472,royal one pte. ltd.,A
eastern rice dumpling,ChIJgbuahQ0W2jERZj5zfxTBHLY,2.5,11.0,,1.3922158,103.8950459,eastern rice dumpling pte. ltd.,A
carona fast food pte. ltd.,ChIJXQO8jg0W2jERhcVttPEMq0Q,,,,1.3922141,103.8951203,carona fast food,A
penang culture | all-day buffet | halal certified | compassone,ChIJlT19iQ0W2jERlRjDm-Fx-kc,4.5,1751.0,2.0,1.3922054,103.8954074,high society culture pte. ltd.,A
encik tan,ChIJD4fddRIW2jERHiZ7rqsJVo0,3.7,679.0,1.0,1.3917881,103.8952132,tan coon tio tony,A
canton paradise 樂天小香港 at compass one,ChIJvaWihQ0W2jERX_gryBqQ6sE,4.2,1134.0,2.0,1.3921016,103.8953804,canton paradise pte. ltd.,A
mr bean,ChIJxUYDdBIW2jERvjTD4fa4nwU,3.5,216.0,1.0,1.3916115,103.895204,mr bean international pte. ltd.,A
shell,ChIJlxrPphIW2jER4CSB-wpy06w,4.1,200.0,2.0,1.391442,103.892757,,
家家好 traditional roasted,ChIJgxf5mqkX2jERcLc76AJJFrk,,,,1.397891,103.8815589,guan chee hong kong roasted duck pte. ltd.,A
mentai-ya japanese cuisine @ sengkang,ChIJO-SBLm4X2jERIxE_3XNOw6o,3.9,97.0,,1.3977563,103.8817315,ya kun cafe pte. ltd.,A
gahe traditional korean cuisine,ChIJ-Rt5R04X2jERtYj0o2cVKfU,4.5,322.0,,1.397709,103.8817858,zap cuisine pte. ltd.,A
song huat fishball noodle,ChIJFS-PDwgX2jERWjyNcvFxAnY,4.3,18.0,,1.3977636,103.8818643,tan song chee,
lala story claypot,ChIJCVKWpmoX2jERzyd51JbtlmI,4.7,186.0,,1.3977117,103.8818401,geylang claypot private limited,
jin sheng mixed veg rice • porridge,ChIJE8XwYAAX2jERxwii9cUNxik,,,,1.3981504,103.8766551,lee wei sheng,B
qun fang noodle house,ChIJF-LOjJIX2jEReIFttJdmY0E,4.5,24.0,,1.3960474,103.878607,yu kee duck and noodle house pte. ltd.,A
"fernvale village, the badminton village",ChIJ7xbIGwAX2jER3JC6b516TWw,4.2,60.0,,1.3960474,103.878607,the flying bread pte ltd,B
de'salad,ChIJMySF3QcX2jER3gzYl7pEVtM,4.9,59.0,,1.3960473,103.878607,pimp my salad pte. ltd.,A
komala’s restaurants @ sengkang,ChIJxdBWLwAX2jERPoq_AZGZUi4,3.3,11.0,,1.3960473,103.878607,s connexion pte ltd,A
guo chang mala xiang guo,ChIJnbYlSgAX2jERuHuyhauylt0,,,,1.3981072,103.8761078,chang cheng food & beverage pte. ltd.,A
jkc japanese & korean cuisine,ChIJcWHIXwAX2jER0AUVyDfgF5k,3.0,1.0,,1.3981642,103.8760768,imperial treasure cantonese cuisine pte. ltd.,A
combo nasi lemak,ChIJV5USVgAX2jERWPiCYwfBwyk,3.0,2.0,,1.3981438,103.8760844,kampong ria nasi padang pte ltd,B
yuan ji chicken rice,ChIJuQkyOwAX2jERz34tHumxAsg,4.7,3.0,,1.3980039,103.8761236,texas chicken restaurant pte. ltd.,A
jws grille factory,ChIJw8hMfAAX2jER3rTNghLTrqY,3.2,6.0,,1.3980399,103.8760955,french food factory pte ltd,A
tenderbest makcik tuckshop @ sengkang riverside park (no reservations only walk-ins),ChIJDUaCpCgX2jEResQ5FtpUra8,4.1,344.0,2.0,1.3982693,103.8842681,only food @ sg pte. ltd.,A
délifrance sengkang west way,ChIJk8Eq-G0X2jERuKff20DaASU,4.5,2.0,2.0,1.3953394,103.8801973,chua siang way,B
26 home dining,ChIJM4Cog6cX2jER1g4af66ZOgw,5.0,6.0,,1.3975841,103.875987,ycp dining singapore pte. ltd.,A
homemade jia chang cai,ChIJ108Ln3kX2jERCd4zEy9Bebw,,,,1.3958226,103.8776472,chang cheng food & beverage pte. ltd.,A
shake salad,ChIJecXaRMAX2jERcrRWdQIU0fU,1.6,5.0,,1.3951596,103.8810797,pimp my salad pte. ltd.,A
king of fried rice,ChIJVyZsKQAX2jERi_DuOywNpb8,4.7,189.0,,1.394934,103.8775152,burger king singapore pte. ltd.,A
ali's fry and grill,ChIJDeNUTwAX2jER4QMBwg0RHyY,3.5,2.0,,1.3948466,103.8774952,seafood paradise (s) pte. ltd.,A
xing le xing hainanese chicken rice,ChIJx8vcOwAX2jERl9JlU5pf5xs,5.0,3.0,,1.3948466,103.8774952,le sen pte. ltd.,A
maruhachi donburi & curry,ChIJYTA_9CwX2jERrp2ynSbCavs,4.4,114.0,,1.3948466,103.8774952,lau di fang scissors-cut curry rice pte. ltd.,A
cold flings,ChIJy7NVFfUX2jER-95sFqQL9MM,4.3,397.0,,1.396454,103.8754109,cold storage singapore (1983) pte ltd,A
the ledang urban retreat: relax. restore. revel,ChIJdZqvdLxz2jERWdTNmFImqNk,4.3,47.0,,1.422411,103.613862,the flying bread pte ltd,B
subway,ChIJhaiCWpQL2jERaD5bcCxRMHg,3.6,192.0,2.0,1.4245836,103.6167759,subway harbourfront pte ltd,A
lwl seafood restaurant (龙记海鲜煮炒),ChIJ57arLQAL2jERH7ALMuiiqWg,4.6,18.0,,1.4198077,103.5940938,imperial treasure fine dining restaurant pte. ltd.,A
restoran tomyam fatihah zahra,ChIJkdMofAAL2jERm2ztGI_Mn7A,4.3,23.0,,1.4197327,103.5940073,,
dulang kampung,ChIJd-wgCGUL2jERRrc-B0hqGi0,4.1,24.0,,1.4195016,103.5938467,aroma kampung pte ltd,B
official street burger,ChIJPbgYKAAL2jER0lIF0ybDONc,,,,1.4199381,103.5936525,hong kong street old chun kee pte. ltd.,B
masarap jb aspira square,ChIJkVKjyUdz2jER0mT76JZaQ_0,4.1,235.0,,1.4199163,103.5936201,epicurean concepts marina square pte. ltd.,A
nasi lemak mama nira johor bahru,ChIJgyaRNrQL2jERuPAyCNNgMlY,4.7,10.0,,1.4200393,103.5933709,mama mart pte ltd,
ayam potong aspira,ChIJ6WbTn6oL2jERxCOlTHWh7PE,,,,1.4201357,103.5933643,ngt confectionary (potong pasir) pte. ltd.,B
san makanan laut tomyum su restoran,ChIJpQAFWwAL2jERp0GpNR_4OpA,2.0,44.0,,1.419575,103.5931589,curry san pte. ltd.,A
satay bp,ChIJhX6v5t8L2jERolI_6kPl1-M,4.8,6.0,,1.4197769,103.5930129,satay by the bay pte. ltd.,
nz fam barbeque & steamboat,ChIJcWIoawAL2jERnHys0trX3Zc,4.8,363.0,,1.4192309,103.5930076,chuan yang ji mutton soup steamboat pte. ltd.,B
restoran di simpang selera rosanis,ChIJVf4Gl28L2jER4l1eHjWfdZo,4.6,23.0,,1.420289,103.5928343,di yi f&b pte. ltd.,B
akrd restoran 24hours,ChIJaeUGH-kL2jERtSjRmF1NEbc,4.3,58.0,,1.4194726,103.5926618,,
the jetty,ChIJB8Pwjy4L2jERKed2B3fNA-I,4.8,92.0,,1.4199296,103.5924743,the exchange asia square pte ltd,A
yummy palace sdn bhd,ChIJPyahqlEL2jERk8u3OLOlcGY,,,,1.4306115,103.6112929,yan palace restaurant holdings pte ltd,B
jardin cafe,ChIJZ_FpOgAL2jERhd4b2H12d8w,4.7,237.0,,1.422256,103.6165633,bru cafe pte. ltd.,A
big tree restaurant,ChIJTYpvGaYL2jERxOtHcYzeJQk,,,,1.4368062,103.6020502,texas chicken restaurant pte. ltd.,A
kedai makan hamzah,ChIJ1Q1xGaYL2jERe7S4CgIws_I,4.3,3.0,,1.436825,103.6020571,muhammad rohaizzatd bin hamzah,
gerai minuman gp,ChIJi4eUGaYL2jER6rjL7pT-MGM,,,,1.436832,103.602168,,
crystal house restaurant,ChIJEQagGaYL2jERzhTq1Rc_cE4,5.0,1.0,,1.436851,103.60209,yu kee duck and noodle house pte. ltd.,A
pizza hut anjung nusajaya,ChIJ_76w9fgL2jERdxGJ75lyHi8,4.1,290.0,2.0,1.4247377,103.616446,tea hut pte. ltd.,A
kafe selebriti,ChIJ1w9LJgAL2jERDLFz2krhmlU,4.4,67.0,,1.4247557,103.6165361,mary's kafe by mary gomes private limited,A
satay renjis,ChIJV_-vim0L2jERKzCq4u_hdRk,3.8,4.0,,1.424624,103.6168308,satay by the bay pte. ltd.,
burger king medini mall,ChIJh6We_ogL2jERm4FgSdtM4KM,3.0,198.0,2.0,1.427621,103.632314,seah king ming,A
the chicken rice shop,ChIJ-S5MBIwL2jERWpThFvnf4YE,3.5,281.0,2.0,1.427904,103.6325378,the exchange asia square pte ltd,A
kfc medini mall,ChIJTyocH4wL2jER9O0mo-J4-tk,3.0,447.0,2.0,1.4279045,103.6323418,subs at hougang mall pte. ltd.,A
subway,ChIJTYpKGokL2jERD4R4YtYUlTo,3.5,107.0,2.0,1.4280835,103.632459,subway harbourfront pte ltd,A
secret recipe,ChIJ-TG9qYkL2jERhjS3rb7KJVw,3.2,265.0,2.0,1.4282772,103.6331125,secret recipe international pte. ltd.,A
o'briens irish sandwich cafe @ gleneagles medini hospital,ChIJ0QOi74kL2jER38suRzQ2w6k,4.1,56.0,,1.4268041,103.6357656,the sandwich shop pte. ltd.,A
dapur perancis,ChIJzZD41FsL2jERUNZmk7wrJTI,4.8,150.0,,1.4171733,103.6219198,,
restoran al falah jb ( nasi kandar mamu ar),ChIJgaNtFFgL2jERC72-iHyi0j4,3.7,591.0,2.0,1.4173366,103.6225333,al brothers pte ltd,
kaya nanyang kopitiam,ChIJc23XjzkL2jERE9Q-7r7T0w4,4.8,524.0,,1.4167213,103.6218071,ya kun kaya toast coffeestall since 1944 pte. ltd.,B
klasik kopitiam,ChIJuxdO2qcL2jERhhjD0Ws4l9k,4.5,164.0,,1.4164451,103.621342,kopitiam investment pte ltd,B
tok mazz dessert,ChIJm1DjDU0L2jERqb05OJCThDo,5.0,1.0,,1.4165387,103.6216486,sheng kee dessert pte. ltd.,A
kueh bakor cafe by sugarbake,ChIJPYMwdQAL2jERlPfmeiyiL38,3.7,238.0,,1.4169212,103.6223973,bru cafe pte. ltd.,A
ayam penyet banjir bandar medini(legoland ),ChIJ_XjW980L2jERLeJcSJyKG6M,4.2,109.0,,1.4168013,103.6223717,penyet king pte. ltd.,A
nenda plates cafe,ChIJd1VLyfUT2jERREsEemdVhyM,4.3,216.0,2.0,1.4166671,103.622339,hanis cafe & bakery pte. ltd.,A
richeese factory,ChIJZTrHTAAL2jERYR8xX2zDgYY,4.4,209.0,,1.4165183,103.6222962,french food factory pte ltd,A
mexi-canz,ChIJY5_uprUL2jERKjv-AZ902pI,4.4,40.0,,1.4158657,103.6221964,,
eat,ChIJEVnGVQAL2jERKmLyO5zgreo,4.5,4.0,,1.4206079,103.6256288,empire eats pte. limited,A
川香百味楼,ChIJQXcMwOoL2jERcQzL-Hl5y14,2.7,12.0,,1.419064,103.6262304,,
joy & chill station,ChIJ4-MPdwAL2jERxJfs8LO3vkI,4.6,19.0,,1.4184652,103.6261531,joy garden restaurant pte. ltd.,A
selera kasturi enterprise,ChIJ8Rq2AgAL2jER6JD-I0mSUQQ,,,,1.4182662,103.6262656,lam's (singapore) culinary enterprise pte. ltd.,A
百越 bach viet vietnamese cuisine (medini),ChIJowrYJ_IL2jERl_Fy2vdM618,4.6,75.0,,1.4174273,103.6261009,shivshil cuisine pte. ltd.,A
hansot lunchbox,ChIJx3aTk2kL2jERI3iZlOcQgOY,5.0,1.0,,1.4176339,103.62619,,
restoran teh hao kee 豪记茶餐室,ChIJK9Me6kAL2jERdxYq_h5iv44,5.0,6.0,,1.4217836,103.6289254,wa kee pte. ltd.,
erna cafe,ChIJDR5fObAL2jERUsrwznOxKBs,5.0,1.0,,1.421916,103.6289709,bru cafe pte. ltd.,A
"r dining's, ramada hotel meridin medini",ChIJ09Jkwp4L2jERpHnHEfkDEqY,3.9,11.0,,1.4214218,103.6295988,s&n international pte. ltd.,A
delish restaurant,ChIJOxMFzs8L2jERGclRKFdqkQA,4.0,13.0,,1.4216022,103.6298403,texas chicken restaurant pte. ltd.,A
mr. best chicken,ChIJv4cdDAIL2jER3dnAxykSJ4A,5.0,3.0,,1.4214101,103.6298704,texas chicken restaurant pte. ltd.,A
pizza mania,ChIJC8zJUKwL2jERsxoRxGbzwbg,2.9,45.0,,1.4267475,103.6273679,extra virgin pizza pte. ltd.,A
twenty four,ChIJI2PmCG0L2jERiEKDhM_SE6k,,,,1.4139566,103.628199,four seasons durians pte ltd,B
al arabi restaurant,ChIJe0D_1zML2jERxvqfdb7S8Ks,4.9,14.0,,1.4216309,103.6301322,texas chicken restaurant pte. ltd.,A
kebab hut,ChIJodo3lyQL2jERCCwrTuegNbE,4.1,39.0,,1.4215244,103.6301792,old tea hut (marina bay) pte. ltd.,A
king's grill,ChIJiSfm8QkL2jERfqwomG3n6io,3.6,10.0,,1.4257653,103.6286911,seafood paradise (s) pte. ltd.,A
tasty king @medini 7,ChIJyQnrPgAL2jERcFA-Lvcceyk,3.0,2.0,,1.4135634,103.6283142,burger king singapore pte. ltd.,A
burger junction,ChIJHW1wLsQL2jERjvLbJSySzCc,2.8,24.0,,1.4275162,103.6282974,burger king singapore pte. ltd.,A
asian deli,ChIJLaKnH6kL2jER7fjR2I287EI,3.8,10.0,,1.4263707,103.6301183,bibi asian delights pte. ltd.,A
mcdonald's educity jb dt,ChIJN-Y6JP0L2jER2hINWKLNdqk,3.8,2312.0,2.0,1.4317647,103.6168667,lam's (singapore) culinary enterprise pte. ltd.,A
assalam the kedai mamak,ChIJO6fwJuML2jER4R54DLQ6w6U,4.0,547.0,2.0,1.4320742,103.6171211,the coffee bean & tea leaf (singapore) pte ltd,A
beach grill,ChIJXxBexJwL2jERJJ2brtnPJhk,4.3,4.0,,1.4253726,103.6313,palm beach seafood restaurant pte ltd,A
market restaurant,ChIJVa0KcxsL2jERkMpeXJ7ZS_k,3.9,42.0,,1.4282662,103.6296666,texas chicken restaurant pte. ltd.,A
the cafe,ChIJE-yWsycL2jER_COrZOdYV78,3.7,15.0,,1.4272265,103.6310285,the cafe lobby (hf) pte. ltd.,B
chang master durian (legoland),ChIJOUH9gr8L2jERKZ2g7p6pweo,4.8,50.0,,1.4264394,103.6318835,chang seng tak,B
di mattoni,ChIJ07JoXYkL2jERSE_gONBj_y4,4.3,110.0,,1.426809,103.6318817,lau di fang scissors-cut curry rice pte. ltd.,A
