place_id,Restaurant Name,Google Review Ratings,Reviews
ChIJ5ceO_jgQ2jERHPj7pKwRhAo,8 Degree Lounge (Bukit Batok),4,"This chill late-night hangout in the West has everything in one spot. Private karaoke rooms for different group sizes, darts, pool, a live band, & a solid range of food & drinks (from burgers, seafood, pastas & truffle fries to steaks and even pork innards) — they’ve got you covered for a fun night out with friends.

We had their Crisp-battered Dory Fish and Chips ($18.80) which had generous fish meat that was soft and melt-in-the-mouth, paired with a crispy batter. Our fav dish, hands down!

Chargrilled Pork Collar w Baby Spuds ($24.80) was decent — a classic pork collar dish with a good portion size.

I’m not really an innards person, but bf said their Small Intestines ($12.80) was decent & well-braised! We paired it with sambal belachan, which we appreciated for its spicy punch.

Signature Thai Fish Cake ($12.80) was nicely seasoned with an ideal bouncy texture.

Golden Crispy Hashbrown ($12.80) is a simple classic side that was nicely crisp !!

Was quite disappointed with their Margarita ($18) actually… alcohol potency was alright, but the general consensus was that the drink had a slightly musty smell :”)

Flaming Lamborghini ($48) was honestly a pretty cool experience !! The flaming pour makes it feel like a mini show at your table. It leans on the sweeter side — creamy and dangerously smooth thanks to the coffee liqueur, though at $48, it does feel like you’re mostly paying for the theatrics.

We opted for their white chrysanthemum + rose + jasmine + lily Floral Tea ($12) blend, though personally I felt the tea notes could be a little stronger!

PS: you can catch their live band every Mon-Sat from 8pm-12am !!

They also offer FREE 3h KTV session from 3pm-1230am, with minimum $88 spend on drinks/alcohol & is valid Mon-Thurs only (not valid on Fri-Sun, PH & PH eves)."
ChIJ5ceO_jgQ2jERHPj7pKwRhAo,8 Degree Lounge (Bukit Batok),5,很不错的地方，东西也好吃。还会再来的。
ChIJ5ceO_jgQ2jERHPj7pKwRhAo,8 Degree Lounge (Bukit Batok),5,Very cozy for a pub. We enjoyed the karaoke session and the live band session. Very relaxed. Will visit again soon
ChIJE2AXorsV2jERAQhKqilqpec,8 Degree Lounge (Orchid Country Club),3,"Ambience is good, sound system is good BUT service is disappointing.  15 mins before closing they cut off the songs, turned on all lights and tried to remove the beer tower that we haven't finished.  Seems all rushing to go home. It was unprofessional and killed all the good vibes that we had earlier."
ChIJE2AXorsV2jERAQhKqilqpec,8 Degree Lounge (Orchid Country Club),4,"Food is okay, price for everything is acceptable. But the sound system in the room is for people for those who can’t sing without verb+, worst part song louder than your mic? You want you singer to sing or shout? Never mind verb+ and echo+ for the regular. Then for your non regular customer ~ minus points. I recommend you to go nearby pub instead of this.

All apart, staff were friendly and super nice I would like to recommend and compliment min min for her attentive and ethics when comes to work with professionalism

Highly recommend for food but not to sing in the room."
ChIJE2AXorsV2jERAQhKqilqpec,8 Degree Lounge (Orchid Country Club),3,Nice.
ChIJE2AXorsV2jERAQhKqilqpec,8 Degree Lounge (Orchid Country Club),5,"Located within the prestigious Orchid Country Club, 8 Degree Lounge offers an exceptional blend of comfort, style, and entertainment. Whether you're a member of the country club or a casual guest looking for a laid-back yet sophisticated night out, this lounge delivers an experience that is both memorable and refreshingly different.

The first thing that stands out about 8 Degree Lounge is its chic and contemporary design. The ambiance is modern yet cozy, with dim lighting, plush seating, and a thoughtfully arranged layout that allows for both intimate conversations and social gatherings. The atmosphere strikes a perfect balance—casual enough to feel relaxed, yet upscale enough to make the evening feel special.

What truly elevates the experience at 8 Degree Lounge is the impeccable service. From the moment you walk in, the staff greets you with warm smiles and genuine hospitality. The servers are attentive without being intrusive, and the bartenders are skilled, friendly, and passionate about their craft. Whether you’re ordering a classic whiskey on the rocks or a unique signature cocktail, you can expect precision, quality, and presentation that impress.

Speaking of drinks, the lounge offers an extensive and well-curated selection of beverages. The cocktail menu is creative, featuring a mix of timeless favorites and innovative house specials. Wine lovers will appreciate the thoughtful variety of reds, whites, and sparkling options, while beer drinkers can choose from both local and international labels. Their premium whiskey and spirits collection also adds a luxurious touch for those who enjoy the finer things.

In addition to drinks, 8 Degree Lounge offers a delectable selection of bar bites and sharing platters. The food menu complements the drinks perfectly, with offerings like crispy calamari, truffle fries, grilled skewers, and cheese boards—all expertly prepared and ideal for a relaxed dining experience. Each dish is served fresh and flavorful, enhancing the overall satisfaction of your visit.

Entertainment is another major highlight. The lounge frequently features live music performances and DJs, creating a vibrant energy without being overwhelming. The acoustics are well-managed, allowing guests to enjoy the music while still being able to hold conversations comfortably. Theme nights and special events keep the experience fresh and exciting for regular visitors.

Another plus is the setting within Orchid Country Club, which means guests also enjoy the beautiful surrounding views and the sense of exclusivity that comes with the location. Whether you're winding down after a game of golf or simply stopping in for an evening drink, the backdrop enhances the overall mood and elevates the experience.

In conclusion, 8 Degree Lounge at Orchid Country Club is a hidden gem for those seeking a refined yet approachable lounge experience. With its stylish ambiance, outstanding service, top-tier drinks, delicious food, and excellent entertainment, it has all the ingredients of a great night out. Whether for a quiet date night, after-work drinks, or a lively gathering with friends, 8 Degree Lounge consistently delivers on quality and atmosphere."
ChIJE2AXorsV2jERAQhKqilqpec,8 Degree Lounge (Orchid Country Club),2,Quite cui and I don't like the band today. There's a guy who is the lead singer for the night and the songs are so darn bore and it seems like he is only interacting with his family( One table). The most boring night ever for me and I will never come again. Bt batok csc is 200% more fun for sure. All the songs really cmi and I hope they can engage professional singer next time to hype the night up and not just amateur singer who just ruined the night
ChIJ1e_2c6UX2jERca4jYf4Xrt8,8 Degrees Taiwanese Bistro 8- (Kovan),5,"Food is passable, great place to bring kids due to the lower price point. Olive fried rice was way too salty. Bubble teas not bad. Matcha toast was OK only but my kids loved it. Not a place I would come on my own but with kids who appreciate junky fried chicken and sweet bbts, this place checks the boxes."
ChIJ1e_2c6UX2jERca4jYf4Xrt8,8 Degrees Taiwanese Bistro 8- (Kovan),1,"Food was normal.
Service crew did not attend to us when we arrived. Resturant was only abt 30% full.
Self-seated & self-ordered food via the QR code on the table - but unknowingly ordered as pick up.
Sat at the table and waited very long for the food. Enquired when we noticed ppl whom came later received their food already. Turns out the order was ordered under self pick up.
During the entire wait, no one attended to us to clarify or check on our orders. And when enquired abt our order, no apologises or any service recovery.
Very disappointing. Will definitely not return."
ChIJ1e_2c6UX2jERca4jYf4Xrt8,8 Degrees Taiwanese Bistro 8- (Kovan),5,Nice authentic Taiwanese food
ChIJ1e_2c6UX2jERca4jYf4Xrt8,8 Degrees Taiwanese Bistro 8- (Kovan),1,"Tried 盐酥鸡 and winter melon drink from their food truck at Istana Open House. Prolly the worst fried chicken I had in 2026.  As for the winter melon, the amount of syrup in it was unbelievable. Sincerely hope they improve the taste and quality of their food."
ChIJtQc9mfAb2jERX7PXCU9yfX4,8 Noodles,4,印度料理口味不錯，米飯也好吃，小碟配菜3樣中其中一偏酸ㄧ偏鹹不習慣，位觀光區價格略高，3人花費119新加坡幣～
ChIJtQc9mfAb2jERX7PXCU9yfX4,8 Noodles,1,It's really bad
ChIJtQc9mfAb2jERX7PXCU9yfX4,8 Noodles,5,Really tasty food
ChIJtQc9mfAb2jERX7PXCU9yfX4,8 Noodles,2,"Good staff but super slow service.
Ordered kids meal and 2 noodles - shredded chicken and sliced fish, came after 25 mins during a lunch time when there’s literally another 1 table in the entire restaurant.
Kids meal came fast in 10 mins but apple juice along with it not until my kid finished the meal. Can’t understand it.
The 2 noodles are mediocre at best, plain. Fried rice for kid too greasy.
Not a restaurant flavor standard for the price.
Order something else if you have to eat here."
ChIJtQc9mfAb2jERX7PXCU9yfX4,8 Noodles,3,A place for kids. Char Kway Teow is very good. Fried rice is good. The only thing to avoid for sure is Hainan Chicken. It is probably one of the worst I have ever had
ChIJ7xtlvwUR2jERK6QUXirn5cg,803 Thai Food (803 (Upper Jurong Road),5,"We always comes here on a weekend evening for dinner and the food never disappoints. The boss is very friendly and the food's standard has remained the same from 803 CCK to teck whye and now to Jurong. The chefs are all thai too, making their food more flavorful.

If u want a taste of authentic Thai food, this is one of the best options I ever had.

What we ordered:
Thai basil leaf pork rice with volcano egg
Sambal petai minced pork rice with volcano egg
Clear tom yum (chicken) with the right amount of sourness and spiciness
Moo peng"
ChIJ7xtlvwUR2jERK6QUXirn5cg,803 Thai Food (803 (Upper Jurong Road),5,The Thai foods is top notch!!!
ChIJ7xtlvwUR2jERK6QUXirn5cg,803 Thai Food (803 (Upper Jurong Road),1,"ok ok, this place really not bad. just a little pricey but portion is great. good place to share food together also with their set and combo

Edit: Keep doing delivery food and takeaways when nobody is even chasing them. My dine in order kept getting pushed back. Nonsense"
ChIJ7xtlvwUR2jERK6QUXirn5cg,803 Thai Food (803 (Upper Jurong Road),3,Surprised they closed today.
ChIJ7xtlvwUR2jERK6QUXirn5cg,803 Thai Food (803 (Upper Jurong Road),5,Delicious Thai food with good portions 👍
ChIJR19GINoP2jERIVvcAXcatpg,81 Seafood Restaurant,5,"Solo Dinner. Cost: $9

排骨王饭 + Milo Peng

Food was serve within 15 minutes.

Taste was actually pretty decent. As a pork ribs lover, this is one of the top tasting ones. They could improve on the dish by adding some vegetables as well as lowering the sweetness.

Milo Peng was a big portion. I think more suited for two people.

Overall service could also be improved. Can be a little intimidating for solo diners. Place was quite empty (less than 12 customers) on a Monday night."
ChIJR19GINoP2jERIVvcAXcatpg,81 Seafood Restaurant,1,"If we could rate zero stars we would. Food was mediocre at best. Service was non-existent, in fact they make you feel unwelcomed. Staff brought 9 instead of 10 plates, and green chilli instead of red chilli requested. When highlighted the staff looked irritated. Wonder who is actually the customer here. Definitely won't be coming back to this disgusting place anymore. Fish was also quoted by mouth, no price list, nothing. Feels like they just plucked a random figure from the air to quote us. Patronize at your own risk."
ChIJR19GINoP2jERIVvcAXcatpg,81 Seafood Restaurant,1,"Worst reunion dinner I ever had. Service was poor, food was bad, portion was so small for a 10 pax package which cost $498. The ingredients used are cheap and totally not worth the money. Yusheng (vege only, no fish slice or abalone), noodle served with few small pieces of sotong and few pieces of prawns, and all other dishes which portion are small and insufficient for all of us. As for dessert, its ice cream. OMG. This is really a very bad experience for all of us. I did feedback to the guy at the cashier, but no apology, nothing. He just smiled.....Well, we treated it as a lesson learnt. No more next time!!"
ChIJR19GINoP2jERIVvcAXcatpg,81 Seafood Restaurant,2,"Just had our reunion dinner tonight n was not going back again to this restaurant.

Location: similar to senior citizens corner under the hdb but it was glass up.

Service : the lady boss was friendly but they are too busy tonight.  Same utensils used throughout the dinner.

Food : big disappointment.  No display for all the dishes served n they are all served immediately after the yusheng.  Yusheng was plain n insufficient shredded radishes.  The scallop half cooked n they microwaved it too long till the scallop tasted rubbery.  I thought we ordered roasted chicken but it was actually fish cake served w a pair of chicken wings?  Ice cream was served as dessert?

We arrived at 6pm n left the restaurant before 730pm.  That was the quickest reunion dinner experienced.

The restaurant catered mostly for rc senior citizens group lunch."
ChIJO9ku4ecZ2jER_EeRIKh_HnU,85 Redhill,1,"Quality of food went downhill, everything was flavorless and they were so stringent with the curry sauce and pork belly. Service was horrendous."
ChIJO9ku4ecZ2jER_EeRIKh_HnU,85 Redhill,4,"This is a good meepok fishball noodle. You will love the fishcake. I would say that they have a chance to be GREAT, with just 1 change.
The noodle is relatively taut, I wish it could be tauter--so that it has a nice bite. No, it's not soft and lumpy, no, it still has a nice bite.
The soup is great, it has a hint of Tang Chye (Preserved salted vegetable). IMHO, I think this is the key flavoring ingredient, started from the very beginning--50 years ago, eversince I was a kid.
I love the fishcake, it is firm with a nice tautness in the mouth, and a very normal fish flavour. Some fishcakes are... smell-less, yeah it sounds weird, but it is true, because it has not enough fish in it? Too much flour?
The chilli paste to noodle ratio is perfect. It has a nice flavourful mix where every bite is so satisfying. I would say it leans to the sweet side, because it lacks vinegar.
The biggest weakness is the fishball; it is too soft, it feels like it is made largely of flour, not enough firm fish meat. I think these fishballs are factory made, not handmade by them. When you bite into it, it feels light and soft. So this costs them 1 Star in this review.
I would go back to eat, if I happen to be in Novena. If you are there, please check them out. Add additional fish cake to your meepok."
